,n_cylinders,Engine stroke_ four-stroke,Fuel system_reduced_0,Fuel control_Other,Cooling system_Liquid,Cooling system_Air,Cooling system_Oil & air,Transmission type_Chain,Transmission type_Belt,Transmission type_Shaft drive,n_disks_front,abs,has_front_disk,n_pistons_front,n_disks_rear,has_rear_disk,n_pistons_rear,Category,Rear tire_width,Rear tire_height,Rear tire_diameter,Front tire_width,Front tire_height,Front tire_diameter,reartyre_speed,fronttyre_speed,Rear tire_construction_B,Front tire_construction_B,Rear tire_label_format_I,Rear tire_label_format_N,Rear tire_label_format_A,Front tire_label_format_I,Front tire_label_format_N,Front tire_label_format_A
5128,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,2.0,1.0,0.0,2.0,Touring,120.0,84.0,431.79999999999995,100.0,90.0,457.2,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5130,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,2.0,1.0,0.0,2.0,Touring,120.0,84.0,431.79999999999995,100.0,90.0,457.2,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5135,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Allround,130.0,91.0,431.79999999999995,110.0,77.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5136,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Allround,120.0,84.0,431.79999999999995,90.0,63.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5203,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Touring,225.0,112.5,381.0,165.0,107.25,381.0,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5205,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,1.0,1.0,0.0,1.0,Touring,225.0,112.5,381.0,165.0,107.25,381.0,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5206,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,1.0,1.0,0.0,1.0,Touring,225.0,112.5,381.0,165.0,107.25,381.0,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5208,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Sport,225.0,112.5,381.0,165.0,107.25,355.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5210,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,4.0,1.0,0.0,1.0,Touring,225.0,112.5,381.0,165.0,107.25,355.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5211,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,4.0,1.0,0.0,1.0,Touring,225.0,112.5,381.0,165.0,107.25,355.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5212,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,4.0,1.0,0.0,1.0,Sport,225.0,112.5,381.0,165.0,107.25,355.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5213,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,1.0,1.0,0.0,1.0,Sport,225.0,112.5,381.0,165.0,107.25,355.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5215,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,4.0,1.0,0.0,1.0,Touring,225.0,112.5,381.0,165.0,107.25,381.0,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5216,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,4.0,1.0,0.0,1.0,Sport,225.0,112.5,381.0,165.0,107.25,355.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5217,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,4.0,1.0,0.0,1.0,Touring,225.0,112.5,381.0,165.0,107.25,355.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5218,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,1.0,1.0,0.0,1.0,Touring,225.0,112.5,381.0,165.0,107.25,381.0,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5219,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,4.0,1.0,0.0,1.0,Touring,225.0,112.5,381.0,165.0,107.25,355.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5220,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,1.0,1.0,0.0,1.0,Touring,225.0,112.5,381.0,165.0,107.25,381.0,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5222,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,1.0,1.0,0.0,1.0,Touring,225.0,112.5,381.0,165.0,107.25,381.0,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5223,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,4.0,1.0,0.0,1.0,Touring,225.0,112.5,381.0,165.0,107.25,381.0,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5224,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,4.0,1.0,0.0,1.0,Touring,225.0,112.5,381.0,165.0,107.25,381.0,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5225,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,4.0,1.0,0.0,1.0,Touring,225.0,112.5,381.0,165.0,107.25,381.0,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5233,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1,2.0,1.0,0.0,2.0,Allround,130.0,104.0,381.0,120.0,84.0,381.0,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5234,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1,2.0,1.0,0.0,2.0,Allround,130.0,104.0,381.0,120.0,84.0,381.0,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5259,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Super motard,120.0,72.0,431.79999999999995,120.0,72.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5302,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Super motard,120.0,108.0,457.2,90.0,81.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5303,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Super motard,120.0,108.0,457.2,90.0,81.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5304,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Super motard,120.0,108.0,457.2,90.0,81.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5305,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Super motard,120.0,108.0,457.2,90.0,81.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5307,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Super motard,120.0,108.0,457.2,90.0,81.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5320,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Super motard,120.0,72.0,431.79999999999995,120.0,72.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5432,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Naked bike,120.0,72.0,431.79999999999995,120.0,84.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5482,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Touring,150.0,120.0,381.0,100.0,90.0,457.2,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5483,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Scooter,120.0,96.0,406.4,100.0,80.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5484,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Scooter,120.0,96.0,406.4,100.0,80.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5639,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,1.0,Classic,120.0,96.0,406.4,90.0,81.0,457.2,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5652,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Offroad,80.0,80.0,533.4,80.0,80.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5655,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Super motard,90.0,81.0,431.79999999999995,90.0,81.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5808,2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Naked bike,280.0,154.0,431.79999999999995,120.0,72.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5917,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,0.0,1,4.0,1.0,0.0,1.0,Naked bike,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5918,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,0.0,1,4.0,1.0,0.0,1.0,Naked bike,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5920,2,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2,0.0,1,4.0,1.0,0.0,2.0,Naked bike,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5924,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,0.0,1,4.0,1.0,0.0,1.0,Naked bike,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5925,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,0.0,1,4.0,1.0,0.0,2.0,Naked bike,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5930,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Naked bike,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5941,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Naked bike,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5942,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Naked bike,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5946,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Naked bike,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5950,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Naked bike,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5952,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Naked bike,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6090,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Custom,130.0,117.0,381.0,90.0,81.0,457.2,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6091,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Custom,130.0,117.0,381.0,90.0,81.0,457.2,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6117,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Sport,140.0,84.0,431.79999999999995,110.0,77.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6123,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Sport,140.0,84.0,431.79999999999995,110.0,77.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6221,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,2.0,0.0,0.0,1.0,Sport,100.0,80.0,457.2,90.0,81.0,431.79999999999995,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6222,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Scooter,120.0,96.0,406.4,110.0,88.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6223,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Scooter,130.0,91.0,406.4,110.0,77.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6224,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Scooter,130.0,91.0,406.4,110.0,77.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6226,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Custom,130.0,117.0,381.0,76.19999999999999,62.22132670961246,457.2,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
6227,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Custom,130.0,117.0,381.0,110.0,77.0,457.2,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6228,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Custom,130.0,117.0,381.0,90.0,81.0,457.2,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6233,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,1.0,1.0,0.0,1.0,Scooter,150.0,105.0,355.59999999999997,120.0,84.0,381.0,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6234,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,1.0,1.0,0.0,1.0,Sport,110.0,77.0,431.79999999999995,110.0,77.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6238,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Sport,90.0,81.0,457.2,69.85,51.513860981427506,457.2,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
7047,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Sport,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7048,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Sport,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7053,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,1.0,1.0,0.0,2.0,Sport,200.0,110.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7055,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Sport,200.0,110.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7056,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Sport,200.0,110.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7057,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Sport,200.0,110.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7058,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Sport,200.0,110.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7059,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Sport,200.0,110.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7069,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Sport,200.0,110.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7070,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Sport,200.0,110.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7071,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Sport,200.0,110.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7072,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Sport,200.0,110.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7073,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Sport,200.0,110.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7196,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Sport,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7199,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Sport,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7203,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Sport,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7239,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,0.0,1,4.0,1.0,0.0,1.0,Sport,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7260,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,4.0,1.0,0.0,2.0,Sport,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7262,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Sport,180.0,108.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7328,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Sport,180.0,108.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7343,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Sport,190.0,95.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7350,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Sport,190.0,95.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7353,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,1,4.0,1.0,0.0,1.0,Offroad,170.0,102.0,431.79999999999995,120.0,84.0,482.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7354,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Offroad,150.0,105.0,457.2,90.0,81.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7363,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Naked bike,240.0,108.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7368,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Naked bike,240.0,108.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7369,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Naked bike,240.0,108.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7371,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Allround,240.0,108.0,431.79999999999995,130.0,91.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7372,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Allround,240.0,108.0,431.79999999999995,130.0,91.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7373,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Allround,240.0,108.0,431.79999999999995,130.0,91.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7374,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Allround,240.0,108.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
